Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-CD-C1,C&B-Subtitle-CD-C2,C&B-Subtitle-raw-W,C&B-Subtitle-CD-W
同,乡,同鄉,同乡,6,12,42995.0,2509.0,6029.0,1305.0,9.0,6.0
同,意,同意,同意,6,13,42995.0,103354.0,6029.0,6238.0,5759.0,2916.0
同,感,同感,同感,6,13,42995.0,61054.0,6029.0,6131.0,130.0,118.0
同,盟,同盟,同盟,6,13,42995.0,1847.0,6029.0,732.0,175.0,112.0
同,路,同路,同路,6,13,42995.0,23462.0,6029.0,5258.0,7.0,7.0
同,僚,同僚,同僚,6,14,42995.0,289.0,6029.0,206.0,84.0,70.0
同,伙,同夥,同伙,6,14,42995.0,37637.0,6029.0,5529.0,478.0,300.0
同,样,同樣,同样,6,15,42995.0,161409.0,6029.0,6237.0,2959.0,2000.0
同,辈,同輩,同辈,6,15,42995.0,3145.0,6029.0,2042.0,7.0,7.0
同,侪,同儕,同侪,6,16,42995.0,1.0,6029.0,1.0,,
同,学,同學,同学,6,16,42995.0,41964.0,6029.0,5516.0,1018.0,626.0
同,谋,同謀,同谋,6,16,42995.0,7434.0,6029.0,2505.0,179.0,144.0
同,类,同類,同类,6,19,42995.0,11326.0,6029.0,3929.0,143.0,120.0
同,党,同黨,同党,6,20,42995.0,1985.0,6029.0,725.0,6.0,5.0
名,人,名人,名人,6,2,43229.0,373292.0,5995.0,6240.0,1039.0,541.0
名,分,名分,名分,6,4,43229.0,48396.0,5995.0,6077.0,3.0,3.0
名,片,名片,名片,6,4,43229.0,21431.0,5995.0,4899.0,445.0,324.0
名,册,名冊,名册,6,5,43229.0,1372.0,5995.0,916.0,49.0,40.0
名,句,名句,名句,6,5,43229.0,6640.0,5995.0,3467.0,8.0,7.0
名,目,名目,名目,6,5,43229.0,22482.0,5995.0,5073.0,2.0,2.0
名,份,名份,名份,6,6,43229.0,14754.0,5995.0,4662.0,,
名,字,名字,名字,6,6,43229.0,22743.0,5995.0,5345.0,14335.0,4581.0
名,次,名次,名次,6,6,43229.0,58108.0,5995.0,6183.0,27.0,20.0
名,伶,名伶,名伶,6,7,43229.0,169.0,5995.0,86.0,,
名,利,名利,名利,6,7,43229.0,32917.0,5995.0,5286.0,27.0,22.0
名,言,名言,名言,6,7,43229.0,13176.0,5995.0,4555.0,96.0,74.0
名,流,名流,名流,6,9,43229.0,11946.0,5995.0,4331.0,83.0,69.0
名,为,名為,名为,6,9,43229.0,249231.0,5995.0,6241.0,51.0,49.0
名,家,名家,名家,6,10,43229.0,112387.0,5995.0,6236.0,11.0,10.0
名,师,名師,名师,6,10,43229.0,21326.0,5995.0,4431.0,12.0,12.0
名,气,名氣,名气,6,10,43229.0,28334.0,5995.0,5724.0,118.0,109.0
名,堂,名堂,名堂,6,11,43229.0,5777.0,5995.0,2408.0,97.0,83.0
名,将,名將,名将,6,11,43229.0,30460.0,5995.0,5177.0,14.0,12.0
名,望,名望,名望,6,11,43229.0,36791.0,5995.0,6000.0,51.0,42.0
名,产,名產,名产,6,11,43229.0,8264.0,5995.0,3345.0,1.0,1.0
名,胜,名勝,名胜,6,12,43229.0,6512.0,5995.0,2516.0,9.0,9.0
名,单,名單,名单,6,12,43229.0,18894.0,5995.0,5302.0,2212.0,1130.0
名,媛,名媛,名媛,6,12,43229.0,197.0,5995.0,16.0,4.0,2.0
名,牌,名牌,名牌,6,12,43229.0,5872.0,5995.0,2453.0,155.0,127.0
名,画,名畫,名画,6,12,43229.0,7877.0,5995.0,2385.0,28.0,24.0
名,著,名著,名著,6,12,43229.0,2734.0,5995.0,1615.0,40.0,26.0
名,词,名詞,名词,6,12,43229.0,7178.0,5995.0,2902.0,89.0,76.0
名,贵,名貴,名贵,6,12,43229.0,3682.0,5995.0,2110.0,28.0,28.0
名,义,名義,名义,6,13,43229.0,9488.0,5995.0,3864.0,533.0,396.0
名,号,名號,名号,6,13,43229.0,21571.0,5995.0,4673.0,21.0,21.0
名,种,名種,名种,6,14,43229.0,42396.0,5995.0,6034.0,,
名,称,名稱,名称,6,14,43229.0,6188.0,5995.0,3222.0,136.0,117.0
名,厨,名廚,名厨,6,15,43229.0,2898.0,5995.0,1422.0,6.0,6.0
名,声,名聲,名声,6,17,43229.0,18258.0,5995.0,5058.0,455.0,370.0
名,医,名醫,名医,6,18,43229.0,26637.0,5995.0,4151.0,13.0,10.0
名,额,名額,名额,6,18,43229.0,2059.0,5995.0,1306.0,88.0,68.0
名,籍,名籍,名籍,6,20,43229.0,357.0,5995.0,286.0,,
名,誉,名譽,名誉,6,21,43229.0,1461.0,5995.0,918.0,284.0,228.0
后,妃,后妃,后妃,6,6,109915.0,214.0,6218.0,80.0,,
吏,治,吏治,吏治,6,8,23.0,11940.0,8.0,3437.0,,
吐,出,吐出,吐出,6,5,2543.0,129404.0,1429.0,6239.0,,
吐,血,吐血,吐血,6,6,2543.0,14874.0,1429.0,3601.0,28.0,25.0
吐,沫,吐沫,吐沫,6,8,2543.0,304.0,1429.0,238.0,12.0,11.0
向,上,向上,向上,6,3,24596.0,236451.0,5538.0,6240.0,153.0,129.0
向,下,向下,向下,6,3,24596.0,153565.0,5538.0,6239.0,,
向,外,向外,向外,6,5,24596.0,31747.0,5538.0,5860.0,,
向,来,向來,向来,6,8,24596.0,377902.0,5538.0,6242.0,62.0,59.0
向,前,向前,向前,6,9,24596.0,75236.0,5538.0,6219.0,458.0,374.0
向,后,向後,向后,6,9,24596.0,109915.0,5538.0,6218.0,,
回,升,回升,回升,6,4,92711.0,4362.0,6233.0,2162.0,17.0,14.0
回,去,回去,回去,6,5,92711.0,232346.0,6233.0,6241.0,7993.0,3651.0
回,合,回合,回合,6,6,92711.0,27378.0,6233.0,5632.0,383.0,144.0
回,扣,回扣,回扣,6,6,92711.0,1912.0,6233.0,1200.0,33.0,26.0
回,收,回收,回收,6,6,92711.0,19712.0,6233.0,5237.0,249.0,149.0
回,来,回來,回来,6,8,92711.0,377902.0,6233.0,6242.0,22423.0,5483.0
回,到,回到,回到,6,8,92711.0,290231.0,6233.0,6243.0,4787.0,2601.0
回,味,回味,回味,6,8,92711.0,11803.0,6233.0,4466.0,43.0,39.0
回,帖,回帖,回帖,6,8,92711.0,262.0,6233.0,135.0,3.0,3.0
回,门,回門,回门,6,8,92711.0,25908.0,6233.0,5498.0,,
回,信,回信,回信,6,9,92711.0,57928.0,6233.0,6108.0,139.0,107.0
回,音,回音,回音,6,9,92711.0,18229.0,6233.0,4546.0,84.0,75.0
回,首,回首,回首,6,9,92711.0,12927.0,6233.0,4153.0,58.0,47.0
回,家,回家,回家,6,10,92711.0,112387.0,6233.0,6236.0,9360.0,3807.0
回,国,回國,回国,6,11,92711.0,40712.0,6233.0,5187.0,84.0,72.0
回,巢,回巢,回巢,6,11,92711.0,419.0,6233.0,277.0,,
回,教,回教,回教,6,11,92711.0,21768.0,6233.0,4579.0,16.0,9.0
回,条,回條,回条,6,11,92711.0,18134.0,6233.0,5053.0,6.0,6.0
回,访,回訪,回访,6,11,92711.0,3050.0,6233.0,1675.0,3.0,3.0
回,报,回報,回报,6,12,92711.0,21904.0,6233.0,4965.0,863.0,718.0
回,复,回復,回复,6,12,92711.0,13041.0,6233.0,4552.0,444.0,376.0
回,程,回程,回程,6,12,92711.0,10184.0,6233.0,3989.0,51.0,36.0
回,答,回答,回答,6,12,92711.0,11907.0,6233.0,4404.0,4070.0,2298.0
回,绝,回絕,回绝,6,12,92711.0,16004.0,6233.0,5004.0,50.0,46.0
回,乡,回鄉,回乡,6,12,92711.0,2509.0,6233.0,1305.0,20.0,14.0
回,想,回想,回想,6,13,92711.0,247453.0,6233.0,6241.0,379.0,334.0
回,敬,回敬,回敬,6,13,92711.0,3844.0,6233.0,2029.0,49.0,43.0
回,溯,回溯,回溯,6,13,92711.0,177.0,6233.0,150.0,40.0,34.0
回,禀,回稟,回禀,6,13,92711.0,58.0,6233.0,47.0,,
回,电,回電,回电,6,13,92711.0,60278.0,6233.0,5807.0,193.0,153.0
回,潮,回潮,回潮,6,15,92711.0,1485.0,6233.0,927.0,2.0,2.0
回,请,回請,回请,6,15,92711.0,39590.0,6233.0,5884.0,4.0,4.0
回,忆,回憶,回忆,6,16,92711.0,3781.0,6233.0,1785.0,1195.0,819.0
回,头,回頭,回头,6,16,92711.0,49069.0,6233.0,6092.0,1582.0,1158.0
回,应,回應,回应,6,17,92711.0,52206.0,6233.0,6138.0,441.0,380.0
回,击,回擊,回击,6,17,92711.0,16918.0,6233.0,4227.0,53.0,47.0
回,声,回聲,回声,6,17,92711.0,18258.0,6233.0,5058.0,58.0,43.0
回,归,回歸,回归,6,18,92711.0,4235.0,6233.0,2611.0,447.0,344.0
回,礼,回禮,回礼,6,18,92711.0,14769.0,6233.0,4012.0,22.0,17.0
回,覆,回覆,回覆,6,18,92711.0,786.0,6233.0,642.0,,
回,转,回轉,回转,6,18,92711.0,13740.0,6233.0,4538.0,33.0,28.0
回,赠,回贈,回赠,6,19,92711.0,778.0,6233.0,467.0,6.0,6.0
回,馈,回饋,回馈,6,20,92711.0,267.0,6233.0,162.0,,
回,响,回響,回响,6,21,92711.0,5955.0,6233.0,3163.0,42.0,40.0
回,顾,回顧,回顾,6,21,92711.0,8298.0,6233.0,3735.0,550.0,402.0
回,笼,回籠,回笼,6,22,92711.0,777.0,6233.0,499.0,7.0,6.0
因,由,因由,因由,6,5,77540.0,15733.0,6201.0,4951.0,,
因,此,因此,因此,6,6,77540.0,28050.0,6201.0,5600.0,2846.0,1603.0
因,而,因而,因而,6,6,77540.0,72462.0,6201.0,6156.0,60.0,54.0
因,果,因果,因果,6,8,77540.0,91471.0,6201.0,6216.0,254.0,124.0
因,为,因為,因为,6,9,77540.0,249231.0,6201.0,6241.0,59823.0,6148.0
因,素,因素,因素,6,10,77540.0,3715.0,6201.0,1856.0,414.0,339.0
因,缘,因緣,因缘,6,15,77540.0,1650.0,6201.0,1188.0,15.0,10.0
因,应,因應,因应,6,17,77540.0,52206.0,6201.0,6138.0,,
囡,囡,囡囡,囡囡,6,6,2.0,2.0,2.0,2.0,,
在,下,在下,在下,6,3,546367.0,153565.0,6242.0,6239.0,16.0,16.0
在,世,在世,在世,6,5,546367.0,21566.0,6242.0,5168.0,104.0,93.0
在,乎,在乎,在乎,6,5,546367.0,11683.0,6242.0,4473.0,1840.0,1269.0
在,先,在先,在先,6,6,546367.0,71253.0,6242.0,6128.0,12.0,12.0
在,行,在行,在行,6,6,546367.0,73109.0,6242.0,6201.0,70.0,69.0
在,位,在位,在位,6,7,546367.0,31427.0,6242.0,5606.0,2.0,2.0
在,即,在即,在即,6,7,546367.0,8012.0,6242.0,3733.0,16.0,15.0
在,押,在押,在押,6,8,546367.0,1557.0,6242.0,925.0,26.0,22.0
在,于,在於,在于,6,8,546367.0,45429.0,6242.0,6064.0,1160.0,862.0
在,座,在座,在座,6,10,546367.0,5753.0,6242.0,2733.0,217.0,192.0
在,案,在案,在案,6,10,546367.0,23014.0,6242.0,3954.0,127.0,112.0
在,逃,在逃,在逃,6,10,546367.0,9009.0,6242.0,3330.0,113.0,96.0
在,场,在場,在场,6,12,546367.0,34746.0,6242.0,5695.0,1178.0,814.0
在,意,在意,在意,6,13,546367.0,103354.0,6242.0,6238.0,690.0,584.0
在,学,在學,在学,6,16,546367.0,41964.0,6242.0,5516.0,,
在,职,在職,在职,6,18,546367.0,8028.0,6242.0,3292.0,34.0,33.0
地,上,地上,地上,6,3,78129.0,236451.0,6211.0,6240.0,1423.0,1002.0
地,下,地下,地下,6,3,78129.0,153565.0,6211.0,6239.0,878.0,574.0
地,方,地方,地方,6,4,78129.0,52743.0,6211.0,6142.0,23358.0,5538.0
地,主,地主,地主,6,5,78129.0,28628.0,6211.0,5684.0,61.0,39.0
地,皮,地皮,地皮,6,5,78129.0,9160.0,6211.0,3182.0,34.0,16.0
地,名,地名,地名,6,6,78129.0,43229.0,6211.0,5995.0,59.0,50.0
地,位,地位,地位,6,7,78129.0,31427.0,6211.0,5606.0,480.0,395.0
地,址,地址,地址,6,7,78129.0,2291.0,6211.0,1369.0,1959.0,1204.0
地,形,地形,地形,6,7,78129.0,6994.0,6211.0,3268.0,93.0,79.0
地,步,地步,地步,6,7,78129.0,11260.0,6211.0,4035.0,382.0,345.0
地,牢,地牢,地牢,6,7,78129.0,3297.0,6211.0,1700.0,120.0,57.0
地,府,地府,地府,6,8,78129.0,4402.0,6211.0,1737.0,,
地,板,地板,地板,6,8,78129.0,8354.0,6211.0,3278.0,974.0,694.0
地,契,地契,地契,6,9,78129.0,828.0,6211.0,383.0,20.0,15.0
地,段,地段,地段,6,9,78129.0,9577.0,6211.0,4069.0,36.0,27.0
地,洞,地洞,地洞,6,9,78129.0,2997.0,6211.0,1509.0,21.0,18.0
地,面,地面,地面,6,9,78129.0,67015.0,6211.0,6200.0,566.0,402.0
地,租,地租,地租,6,10,78129.0,4187.0,6211.0,1662.0,11.0,7.0
地,区,地區,地区,6,11,78129.0,11770.0,6211.0,3924.0,1519.0,918.0
地,域,地域,地域,6,11,78129.0,2003.0,6211.0,1169.0,63.0,47.0
地,基,地基,地基,6,11,78129.0,13428.0,6211.0,3765.0,54.0,38.0
地,带,地帶,地带,6,11,78129.0,45283.0,6211.0,6062.0,229.0,188.0
地,球,地球,地球,6,11,78129.0,24351.0,6211.0,4092.0,2293.0,961.0
地,理,地理,地理,6,11,78129.0,41099.0,6211.0,5960.0,147.0,112.0
地,产,地產,地产,6,11,78129.0,8264.0,6211.0,3345.0,191.0,142.0
地,壳,地殼,地壳,6,12,78129.0,1002.0,6211.0,590.0,33.0,16.0
地,毯,地毯,地毯,6,12,78129.0,1172.0,6211.0,731.0,599.0,385.0
地,痞,地痞,地痞,6,12,78129.0,108.0,6211.0,71.0,16.0,12.0
地,窖,地窖,地窖,6,12,78129.0,171.0,6211.0,118.0,111.0,71.0
地,势,地勢,地势,6,13,78129.0,4547.0,6211.0,2247.0,20.0,20.0
地,道,地道,地道,6,13,78129.0,230531.0,6211.0,6241.0,253.0,115.0
地,雷,地雷,地雷,6,13,78129.0,9848.0,6211.0,1653.0,155.0,76.0
地,图,地圖,地图,6,14,78129.0,10910.0,6211.0,3770.0,1206.0,576.0
地,狱,地獄,地狱,6,14,78129.0,8440.0,6211.0,2651.0,1951.0,949.0
地,貌,地貌,地貌,6,14,78129.0,1933.0,6211.0,1440.0,2.0,2.0
地,价,地價,地价,6,15,78129.0,8767.0,6211.0,3598.0,9.0,7.0
地,层,地層,地层,6,15,78129.0,3807.0,6211.0,1932.0,13.0,9.0
地,盘,地盤,地盘,6,15,78129.0,4299.0,6211.0,2302.0,719.0,495.0
地,质,地質,地质,6,15,78129.0,5831.0,6211.0,2698.0,46.0,28.0
地,铺,地鋪,地铺,6,15,78129.0,997.0,6211.0,716.0,,
地,震,地震,地震,6,15,78129.0,2443.0,6211.0,1325.0,486.0,172.0
地,头,地頭,地头,6,16,78129.0,49069.0,6211.0,6092.0,20.0,18.0
地,点,地點,地点,6,17,78129.0,128025.0,6211.0,6237.0,1746.0,1130.0
地,铁,地鐵,地铁,6,21,78129.0,3741.0,6211.0,1751.0,625.0,279.0
地,摊,地攤,地摊,6,22,78129.0,680.0,6211.0,546.0,6.0,5.0
多,久,多久,多久,6,3,104049.0,15073.0,6236.0,5007.0,4392.0,2650.0
多,大,多大,多大,6,3,104049.0,135159.0,6236.0,6237.0,,
多,元,多元,多元,6,4,104049.0,8765.0,6236.0,2746.0,4.0,2.0
多,少,多少,多少,6,4,104049.0,28266.0,6236.0,5879.0,9965.0,4135.0
多,心,多心,多心,6,4,104049.0,83418.0,6236.0,6225.0,6.0,6.0
多,方,多方,多方,6,4,104049.0,52743.0,6236.0,6142.0,10.0,10.0
多,日,多日,多日,6,4,104049.0,23151.0,6236.0,5161.0,,
多,半,多半,多半,6,5,104049.0,10910.0,6236.0,4341.0,142.0,118.0
多,汁,多汁,多汁,6,5,104049.0,1591.0,6236.0,929.0,,
多,言,多言,多言,6,7,104049.0,13176.0,6236.0,4555.0,,
多,事,多事,多事,6,8,104049.0,179716.0,6236.0,6237.0,18.0,17.0
多,于,多於,多于,6,8,104049.0,45429.0,6236.0,6064.0,32.0,32.0
多,重,多重,多重,6,9,104049.0,39372.0,6236.0,6073.0,63.0,55.0
多,时,多時,多时,6,10,104049.0,162611.0,6236.0,6240.0,21.0,19.0
多,情,多情,多情,6,11,104049.0,69279.0,6236.0,6178.0,41.0,41.0
多,产,多產,多产,6,11,104049.0,8264.0,6236.0,3345.0,,
多,寡,多寡,多寡,6,14,104049.0,487.0,6236.0,352.0,,
多,疑,多疑,多疑,6,14,104049.0,9259.0,6236.0,3685.0,112.0,97.0
多,么,多麼,多么,6,14,104049.0,557804.0,6236.0,6227.0,2945.0,1879.0
多,嘴,多嘴,多嘴,6,15,104049.0,12089.0,6236.0,4167.0,99.0,85.0
多,数,多數,多数,6,15,104049.0,14754.0,6236.0,4620.0,301.0,249.0
多,余,多餘,多余,6,15,104049.0,2819.0,6236.0,1967.0,300.0,272.0
多,谢,多謝,多谢,6,17,104049.0,120668.0,6236.0,6144.0,2641.0,1423.0
多,点,多點,多点,6,17,104049.0,128025.0,6236.0,6237.0,,
夷,平,夷平,夷平,6,5,720.0,14739.0,364.0,4773.0,,
奸,臣,奸臣,奸臣,6,6,1854.0,467.0,794.0,222.0,2.0,2.0
奸,计,奸計,奸计,6,9,1854.0,34589.0,794.0,5598.0,4.0,3.0
奸,笑,奸笑,奸笑,6,10,1854.0,22282.0,794.0,5225.0,15.0,8.0
奸,商,奸商,奸商,6,11,1854.0,6928.0,794.0,3092.0,11.0,11.0
奸,细,奸細,奸细,6,11,1854.0,6194.0,794.0,3146.0,35.0,28.0
奸,诈,奸詐,奸诈,6,12,1854.0,957.0,794.0,623.0,26.0,25.0
奸,猾,奸猾,奸猾,6,13,1854.0,391.0,794.0,339.0,,
奸,贼,奸賊,奸贼,6,13,1854.0,1065.0,794.0,562.0,1.0,1.0
奸,险,奸險,奸险,6,16,1854.0,13181.0,794.0,4295.0,2.0,2.0
她,们,她們,她们,6,10,230468.0,701754.0,6142.0,6243.0,8912.0,2322.0
好,人,好人,好人,6,2,412760.0,373292.0,6242.0,6240.0,1798.0,1321.0
好,久,好久,好久,6,3,412760.0,15073.0,6242.0,5007.0,992.0,762.0
好,友,好友,好友,6,4,412760.0,40149.0,6242.0,5845.0,290.0,229.0
好,心,好心,好心,6,4,412760.0,83418.0,6242.0,6225.0,222.0,199.0
好,手,好手,好手,6,4,412760.0,75608.0,6242.0,6186.0,91.0,75.0
好,歹,好歹,好歹,6,4,412760.0,286.0,6242.0,230.0,111.0,102.0
好,比,好比,好比,6,4,412760.0,51838.0,6242.0,6051.0,275.0,222.0
好,用,好用,好用,6,5,412760.0,79299.0,6242.0,6222.0,,
好,吃,好吃,好吃,6,6,412760.0,33829.0,6242.0,5493.0,1210.0,787.0
好,在,好在,好在,6,6,412760.0,546367.0,6242.0,6242.0,29.0,28.0
好,多,好多,好多,6,6,412760.0,104049.0,6242.0,6236.0,1312.0,1030.0
好,好,好好,好好,6,6,412760.0,412760.0,6242.0,6242.0,7704.0,3718.0
好,色,好色,好色,6,6,412760.0,21624.0,6242.0,5086.0,60.0,50.0
好,似,好似,好似,6,7,412760.0,7493.0,6242.0,3653.0,32.0,28.0
好,事,好事,好事,6,8,412760.0,179716.0,6242.0,6237.0,1947.0,1478.0
好,奇,好奇,好奇,6,8,412760.0,17952.0,6242.0,4896.0,1126.0,887.0
好,玩,好玩,好玩,6,8,412760.0,28964.0,6242.0,5545.0,1247.0,940.0
好,客,好客,好客,6,9,412760.0,12810.0,6242.0,4261.0,50.0,46.0
好,看,好看,好看,6,9,412760.0,213974.0,6242.0,6239.0,1279.0,955.0
好,笑,好笑,好笑,6,10,412760.0,22282.0,6242.0,5225.0,1058.0,777.0
好,斗,好鬥,好斗,6,10,412760.0,6328.0,6242.0,2421.0,54.0,46.0
好,动,好動,好动,6,11,412760.0,49274.0,6242.0,6044.0,16.0,16.0
好,强,好強,好强,6,11,412760.0,15755.0,6242.0,4609.0,12.0,12.0
好,球,好球,好球,6,11,412760.0,24351.0,6242.0,4092.0,164.0,65.0
好,处,好處,好处,6,11,412760.0,28742.0,6242.0,5835.0,1776.0,1358.0
好,胜,好勝,好胜,6,12,412760.0,6512.0,6242.0,2516.0,22.0,21.0
好,评,好評,好评,6,12,412760.0,6455.0,6242.0,1940.0,69.0,59.0
好,意,好意,好意,6,13,412760.0,103354.0,6242.0,6238.0,251.0,220.0
好,感,好感,好感,6,13,412760.0,61054.0,6242.0,6131.0,187.0,162.0
好,话,好話,好话,6,13,412760.0,99879.0,6242.0,6226.0,156.0,148.0
好,运,好運,好运,6,13,412760.0,18965.0,6242.0,5194.0,3289.0,1974.0
好,过,好過,好过,6,13,412760.0,198278.0,6242.0,6240.0,73.0,62.0
好,像,好像,好像,6,14,412760.0,71186.0,6242.0,6153.0,11214.0,4203.0
好,汉,好漢,好汉,6,14,412760.0,4874.0,6242.0,1677.0,47.0,31.0
好,靓,好靚,好靓,6,15,412760.0,288.0,6242.0,198.0,,
好,学,好學,好学,6,16,412760.0,41964.0,6242.0,5516.0,1.0,1.0
好,战,好戰,好战,6,16,412760.0,18511.0,6242.0,3826.0,25.0,19.0
好,转,好轉,好转,6,18,412760.0,13740.0,6242.0,4538.0,378.0,318.0
好,听,好聽,好听,6,22,412760.0,81570.0,6242.0,6221.0,413.0,376.0
如,上,如上,如上,6,3,113103.0,236451.0,6234.0,6240.0,5.0,5.0
如,下,如下,如下,6,3,113103.0,153565.0,6234.0,6239.0,134.0,124.0
如,今,如今,如今,6,4,113103.0,44976.0,6234.0,5996.0,577.0,407.0
如,同,如同,如同,6,6,113103.0,42995.0,6234.0,6029.0,534.0,388.0
如,此,如此,如此,6,6,113103.0,28050.0,6234.0,5600.0,8305.0,3596.0
如,何,如何,如何,6,7,113103.0,37987.0,6234.0,5895.0,10879.0,4019.0
如,果,如果,如果,6,8,113103.0,91471.0,6234.0,6216.0,76417.0,6157.0
如,若,如若,如若,6,9,113103.0,2455.0,6234.0,1081.0,12.0,12.0
如,常,如常,如常,6,11,113103.0,46383.0,6234.0,5998.0,31.0,27.0
如,厕,如廁,如厕,6,12,113103.0,1856.0,6234.0,1111.0,,
如,期,如期,如期,6,12,113103.0,18143.0,6234.0,5078.0,29.0,28.0
如,意,如意,如意,6,13,113103.0,103354.0,6234.0,6238.0,91.0,79.0
如,实,如實,如实,6,14,113103.0,57010.0,6234.0,6151.0,71.0,63.0
如,愿,如願,如愿,6,19,113103.0,17132.0,6234.0,5055.0,81.0,76.0
妃,子,妃子,妃子,6,3,214.0,177693.0,80.0,6239.0,5.0,3.0
妃,嫔,妃嬪,妃嫔,6,17,214.0,1.0,80.0,1.0,,
妄,言,妄言,妄言,6,7,740.0,13176.0,590.0,4555.0,2.0,2.0
妄,念,妄念,妄念,6,8,740.0,7530.0,590.0,3418.0,,
妄,想,妄想,妄想,6,13,740.0,247453.0,590.0,6241.0,381.0,282.0
妄,语,妄語,妄语,6,14,740.0,10813.0,590.0,3660.0,1.0,1.0
孖,仔,孖仔,孖仔,6,5,3.0,3497.0,1.0,1930.0,,
孖,生,孖生,孖生,6,5,3.0,162725.0,1.0,6237.0,,
孖,装,孖裝,孖装,6,13,3.0,17633.0,1.0,5028.0,,
字,元,字元,字元,6,4,22743.0,8765.0,5345.0,2746.0,,
字,句,字句,字句,6,5,22743.0,6640.0,5345.0,3467.0,14.0,12.0
字,母,字母,字母,6,5,22743.0,15556.0,5345.0,4132.0,672.0,398.0
字,串,字串,字串,6,7,22743.0,699.0,5345.0,515.0,,
字,形,字形,字形,6,7,22743.0,6994.0,5345.0,3268.0,23.0,16.0
字,典,字典,字典,6,8,22743.0,3276.0,5345.0,1798.0,142.0,120.0
字,帖,字帖,字帖,6,8,22743.0,262.0,5345.0,135.0,,
字,型,字型,字型,6,9,22743.0,7502.0,5345.0,3126.0,15.0,9.0
字,面,字面,字面,6,9,22743.0,67015.0,5345.0,6200.0,112.0,103.0
字,音,字音,字音,6,9,22743.0,18229.0,5345.0,4546.0,,
字,首,字首,字首,6,9,22743.0,12927.0,5345.0,4153.0,,
字,条,字條,字条,6,11,22743.0,18134.0,5345.0,5053.0,158.0,87.0
字,眼,字眼,字眼,6,11,22743.0,19247.0,5345.0,5237.0,120.0,108.0
字,画,字畫,字画,6,12,22743.0,7877.0,5345.0,2385.0,3.0,2.0
字,汇,字彙,字汇,6,13,22743.0,1737.0,5345.0,1061.0,1.0,1.0
字,义,字義,字义,6,13,22743.0,9488.0,5345.0,3864.0,1.0,1.0
字,号,字號,字号,6,13,22743.0,21571.0,5345.0,4673.0,1.0,1.0
字,迹,字跡,字迹,6,13,22743.0,5466.0,5345.0,2504.0,63.0,52.0
字,幕,字幕,字幕,6,14,22743.0,2616.0,5345.0,1590.0,85.0,70.0
字,数,字數,字数,6,15,22743.0,14754.0,5345.0,4620.0,7.0,7.0
字,样,字樣,字样,6,15,22743.0,161409.0,5345.0,6237.0,27.0,27.0
字,码,字碼,字码,6,15,22743.0,8906.0,5345.0,3244.0,,
字,谜,字謎,字谜,6,17,22743.0,802.0,5345.0,492.0,73.0,44.0
字,体,字體,字体,6,23,22743.0,26590.0,5345.0,5453.0,70.0,52.0
存,入,存入,存入,6,2,9155.0,24269.0,3669.0,5410.0,38.0,32.0
存,心,存心,存心,6,4,9155.0,83418.0,3669.0,6225.0,50.0,50.0
存,户,存戶,存户,6,4,9155.0,5836.0,3669.0,2504.0,,
存,在,存在,存在,6,6,9155.0,546367.0,3669.0,6242.0,3627.0,2066.0
存,取,存取,存取,6,8,9155.0,12409.0,3669.0,4588.0,4.0,4.0
存,放,存放,存放,6,8,9155.0,46528.0,3669.0,6122.0,127.0,103.0
存,查,存查,存查,6,9,9155.0,31095.0,3669.0,4609.0,,
存,活,存活,存活,6,9,9155.0,38236.0,3669.0,6003.0,220.0,192.0
存,根,存根,存根,6,10,9155.0,18904.0,3669.0,5276.0,18.0,13.0
存,案,存案,存案,6,10,9155.0,23014.0,3669.0,3954.0,,
存,货,存貨,存货,6,11,9155.0,5929.0,3669.0,2493.0,83.0,68.0
存,单,存單,存单,6,12,9155.0,18894.0,3669.0,5302.0,5.0,5.0
存,款,存款,存款,6,12,9155.0,3486.0,3669.0,1729.0,167.0,134.0
存,量,存量,存量,6,12,9155.0,12973.0,3669.0,4411.0,7.0,6.0
存,折,存摺,存折,6,14,9155.0,3775.0,3669.0,2260.0,42.0,19.0
存,疑,存疑,存疑,6,14,9155.0,9259.0,3669.0,3685.0,4.0,4.0
存,钱,存錢,存钱,6,16,9155.0,35222.0,3669.0,4921.0,,
存,档,存檔,存档,6,17,9155.0,4903.0,3669.0,2156.0,47.0,42.0
宅,院,宅院,宅院,6,10,610.0,13564.0,441.0,3799.0,3.0,2.0
宇,宙,宇宙,宇宙,6,8,2001.0,1200.0,637.0,533.0,1009.0,476.0
守,住,守住,守住,6,7,6235.0,38482.0,2912.0,5967.0,,
守,孝,守孝,守孝,6,7,6235.0,215.0,2912.0,104.0,2.0,1.0
守,更,守更,守更,6,7,6235.0,35397.0,2912.0,5991.0,,
守,夜,守夜,守夜,6,8,6235.0,9438.0,2912.0,3703.0,70.0,48.0
守,法,守法,守法,6,8,6235.0,60750.0,2912.0,6091.0,61.0,54.0
守,信,守信,守信,6,9,6235.0,57928.0,2912.0,6108.0,34.0,32.0
守,则,守則,守则,6,9,6235.0,8312.0,2912.0,3735.0,128.0,87.0
守,约,守約,守约,6,9,6235.0,22765.0,2912.0,4614.0,11.0,11.0
